created_at,hashtags,media,favorite_count,id,retweet_count,text,user_screen_name,user_name
Sat May 02 14:31:47 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,0,594509596062044160,3,RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,Yael_Rice,Yael Rice
Sat May 02 14:31:04 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,0,594509413567827968,3,RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,5collDH,Five College DH
Sat May 02 14:30:32 +0000 2015,5cDH NewRigor,,0,594509281808019457,2,"RT @jeffreymoro: Campbell's work: ""Building an interface that coproduces *with* the images on display."" #5cDH #NewRigor @5collDH",5collDH,Five College DH
Sat May 02 14:30:11 +0000 2015,NewRigor,http://twitter.com/5collDH/status/594509193891213313/photo/1,0,594509193891213313,0,.@AmherstCollege senior Craig Campbell presenting his digital humanities project at the @5collDh #NewRigor symposium http://t.co/QEDDJQoas7,5collDH,Five College DH
Sat May 02 14:30:08 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,0,594509180939194369,3,Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http://t.co/uJoQpq1B4i,jeffreymoro,Jeffrey Moro
Sat May 02 14:28:54 +0000 2015,Scalar 5cDH NewRigor,,0,594508868941697026,1,RT @5collDH: Campbell’s  @5colldh project uses #Scalar in its consideration of the movement of body and mind in cyberspace. #5cDH #NewRigor,Yael_Rice,Yael Rice
Sat May 02 14:25:11 +0000 2015,5cDH NewRigor,,0,594507932697526272,2,"Campbell's work: ""Building an interface that coproduces *with* the images on display."" #5cDH #NewRigor @5collDH",jeffreymoro,Jeffrey Moro
Sat May 02 14:22:52 +0000 2015,dh newrigor 5cdh,,1,594507351362838530,1,(Smashing the window then becomes a potent metaphor for the work of #dh) @5collDH #newrigor #5cdh,jeffreymoro,Jeffrey Moro
Sat May 02 14:22:35 +0000 2015,5cDH NewRigor,,0,594507280516780032,1,RT @jeffreymoro: Campbell making a conceptual link between the computer screen and microscope through the idea of a window. #5cDH #NewRigor…,5collDH,Five College DH
Sat May 02 14:22:13 +0000 2015,5cDH NewRigor,,0,594507186459561984,1,Campbell making a conceptual link between the computer screen and microscope through the idea of a window. #5cDH #NewRigor @5collDH,jeffreymoro,Jeffrey Moro
Sat May 02 14:21:24 +0000 2015,5cdh newrigor,,0,594506982104641536,1,"RT @jeffreymoro: Campbell ""Cyberspace is a space because we call the Internet a space where things happen."" #5cdh #newrigor @5collDH",5collDH,Five College DH
Sat May 02 14:20:47 +0000 2015,5cdh newrigor,,0,594506825724203008,1,"Campbell ""Cyberspace is a space because we call the Internet a space where things happen."" #5cdh #newrigor @5collDH",jeffreymoro,Jeffrey Moro
Sat May 02 14:20:26 +0000 2015,Scalar 5cDH NewRigor,,0,594506739107667969,1,Campbell’s  @5colldh project uses #Scalar in its consideration of the movement of body and mind in cyberspace. #5cDH #NewRigor,5collDH,Five College DH
Sat May 02 14:19:27 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506454326992897/photo/1,0,594506492046405632,1,RT @jeffreymoro: Campbell thinking through Anne Friedberg to conceptualize the screen as digital window. @5collDH #5cdh #newrigor http://t.…,5collDH,Five College DH
Sat May 02 14:19:18 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506454326992897/photo/1,1,594506454326992897,1,Campbell thinking through Anne Friedberg to conceptualize the screen as digital window. @5collDH #5cdh #newrigor http://t.co/Iv6Eo4byal,jeffreymoro,Jeffrey Moro
Sat May 02 14:18:45 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506143633899520/photo/1,0,594506314656677888,2,RT @jeffreymoro: Campbell uses @anvcscalar to build his @5collDH project! #5cdh #newrigor http://t.co/nkdbS0SWIu,5collDH,Five College DH
Sat May 02 14:18:04 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506143633899520/photo/1,0,594506143633899520,2,Campbell uses @anvcscalar to build his @5collDH project! #5cdh #newrigor http://t.co/nkdbS0SWIu,jeffreymoro,Jeffrey Moro
Sat May 02 14:17:44 +0000 2015,5cdh newrigor,,0,594506057076121600,1,"RT @jeffreymoro: First up, Craig Campbell with ""Cruising the Virtual""! @AmherstCollege @5collDH #5cdh #newrigor",5collDH,Five College DH
Sat May 02 14:17:39 +0000 2015,5cdh newrigor,,0,594506039829082112,1,"RT @jeffreymoro: Campbell: ""The virtual disappears as it becomes actualized in physical space."" @5collDH #5cdh #newrigor",5collDH,Five College DH
Sat May 02 14:17:12 +0000 2015,5cdh newrigor,,0,594505925446209536,1,"Campbell: ""The virtual disappears as it becomes actualized in physical space."" @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:16:11 +0000 2015,5cdh newrigor,,0,594505669237153792,1,"First up, Craig Campbell with ""Cruising the Virtual""! @AmherstCollege @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:14:22 +0000 2015,5cdh newrigor,,0,594505209726038016,3,"RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",sheishistoric,Emily Esten
Sat May 02 14:13:50 +0000 2015,5cdh newrigor,,0,594505078402359296,3,".@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:12:57 +0000 2015,5cdh newrigor,,0,594504853600215041,0,We're getting started with the Student Symposium! @5collDH #5cdh #newrigor,jeffreymoro,Jeffrey Moro
Sat May 02 14:00:01 +0000 2015,5cdh newrigor,,0,594501601651466240,0,#5cdh #newrigor @ Amherst College https://t.co/VG47pxfbEQ,sheishistoric,Emily Esten
Sat May 02 12:26:55 +0000 2015,OculusRift blacklivesmatter NewRigor,,0,594478170402852864,3,"RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",5Colleges,Five Colleges
Sat May 02 12:10:03 +0000 2015,NewRigor,,0,594473927990083585,0,"Juliana van Roggen of @UMassAmherst maps the iron streets of Pompeii in her undergrad DH proj

Today! ⇢ http://t.co/DiHFNdWy7q #NewRigor",5collDH,Five College DH
Sat May 02 11:45:09 +0000 2015,newrigor,,0,594467658147368960,0,"“Cyberspace: the dream of what the internet might allow.” √ fellow Craig Campbell’s DH proj.

Today! 10am ⇢ http://t.co/DiHFNdWy7q #newrigor",5collDH,Five College DH
Sat May 02 11:07:42 +0000 2015,OculusRift blacklivesmatter NewRigor,,0,594458233860939776,3,"RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",BlackDigitalHum,Kim Gallon
Sat May 02 09:51:26 +0000 2015,OculusRift blacklivesmatter NewRigor,,0,594439041698930688,3,"RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",amplify285,Marisa Parham
Sat May 02 09:51:01 +0000 2015,OculusRift blacklivesmatter NewRigor,,3,594438936375754752,3,"DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEXfS  #NewRigor",5collDH,Five College DH
Sat May 02 02:20:00 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594325436764659712/photo/1,2,594325436764659712,0,"guys i'm *so* ready for the @5collDH student symposium + #newrigor conference tomorrow, lemme tell you http://t.co/k3bJK8DtjC",jeffreymoro,Jeffrey Moro
Fri May 01 17:39:04 +0000 2015,newrigor,,0,594194340253044736,0,"“Cyberspace: the dream of what the internet might allow.” √ fellow Craig Campbell’s proj.

Sat 5/2 10am ⇢ http://t.co/DiHFNdWy7q #newrigor",5collDH,Five College DH
Fri May 01 15:48:05 +0000 2015,NewRigor,,0,594166408126300162,0,"Fellow Juliana's @5collDH proj maps Pompeii's ancient roads.

✓our Student Symposium: Sat 5/2 @ 10a ⇢ http://t.co/DiHFNdEXfS #NewRigor",5collDH,Five College DH
